complex_id	complex_name	protein_id
DECOY_5823	DECOY_MCL1-BAK1 complex	Q15544
DECOY_5823	DECOY_MCL1-BAK1 complex	Q9BRP8
DECOY_5827	DECOY_IKBKG tetramer complex	Q04864
DECOY_5828	DECOY_IKBKG-IKBKB  complex	Q9NRH3
DECOY_5828	DECOY_IKBKG-IKBKB  complex	P38936
DECOY_5829	DECOY_IKBKG-CHUK complex	P21926
DECOY_5829	DECOY_IKBKG-CHUK complex	Q96AJ9
DECOY_5830	DECOY_DJ-1-SNCA complex, high molecular weight complex	P83111
DECOY_5830	DECOY_DJ-1-SNCA complex, high molecular weight complex	Q9NZE8
DECOY_5832	DECOY_PINK1-MIRO2-Milton complex	O14497
DECOY_5832	DECOY_PINK1-MIRO2-Milton complex	O15105
DECOY_5832	DECOY_PINK1-MIRO2-Milton complex	O96019
DECOY_5836	DECOY_MIRO2-Milton complex	Q15906
DECOY_5836	DECOY_MIRO2-Milton complex	Q13257
DECOY_5837	DECOY_PPD complex	P28340
DECOY_5837	DECOY_PPD complex	Q92922
DECOY_5837	DECOY_PPD complex	P02751
DECOY_5843	DECOY_AIF-CYPA-DNA complex	P05556
DECOY_5843	DECOY_AIF-CYPA-DNA complex	Q93074
DECOY_5844	DECOY_I-kappa-B kinase (IKK) complex	Q13503
DECOY_5844	DECOY_I-kappa-B kinase (IKK) complex	P38398
DECOY_5844	DECOY_I-kappa-B kinase (IKK) complex	P32780
DECOY_5849	DECOY_HSP90-CDC37-LRRK2 complex	Q9UNE7
DECOY_5849	DECOY_HSP90-CDC37-LRRK2 complex	O43929
DECOY_5849	DECOY_HSP90-CDC37-LRRK2 complex	O95999
DECOY_585	DECOY_Mi2/NuRD-BCL6-MTA3 complex	P01106
DECOY_585	DECOY_Mi2/NuRD-BCL6-MTA3 complex	P20248
DECOY_585	DECOY_Mi2/NuRD-BCL6-MTA3 complex	Q4LE39
DECOY_585	DECOY_Mi2/NuRD-BCL6-MTA3 complex	Q9UHI5
DECOY_585	DECOY_Mi2/NuRD-BCL6-MTA3 complex	Q9Y2V7
DECOY_5856	DECOY_AK2-FADD-caspase-10 (AFAC10) complex	Q8TAQ2
DECOY_5856	DECOY_AK2-FADD-caspase-10 (AFAC10) complex	P41743
DECOY_5856	DECOY_AK2-FADD-caspase-10 (AFAC10) complex	P84098
DECOY_5859	DECOY_FAS-FADD-CASP8-CASP10 complex	P46108
DECOY_5859	DECOY_FAS-FADD-CASP8-CASP10 complex	Q15648
DECOY_5859	DECOY_FAS-FADD-CASP8-CASP10 complex	Q9ULX6
DECOY_5859	DECOY_FAS-FADD-CASP8-CASP10 complex	Q16584
DECOY_5860	DECOY_FAS-FADD-CASP8 complex	Q12789
DECOY_5860	DECOY_FAS-FADD-CASP8 complex	P04049
DECOY_5860	DECOY_FAS-FADD-CASP8 complex	Q15545
DECOY_5861	DECOY_FAS-FADD-CASP10 complex	Q92966
DECOY_5861	DECOY_FAS-FADD-CASP10 complex	Q96H20
DECOY_5861	DECOY_FAS-FADD-CASP10 complex	Q13485
DECOY_5862	DECOY_CAV1-VDAC1-ESR1 complex	Q9UHI6
DECOY_5862	DECOY_CAV1-VDAC1-ESR1 complex	P62269
DECOY_5862	DECOY_CAV1-VDAC1-ESR1 complex	P51787
DECOY_587	DECOY_NuRD.1 complex	Q13563
DECOY_587	DECOY_NuRD.1 complex	Q96I25
DECOY_587	DECOY_NuRD.1 complex	Q13503
DECOY_587	DECOY_NuRD.1 complex	P51532
DECOY_587	DECOY_NuRD.1 complex	Q12824
DECOY_587	DECOY_NuRD.1 complex	P05556
DECOY_587	DECOY_NuRD.1 complex	Q8WVH0
DECOY_587	DECOY_NuRD.1 complex	Q8WVB6
DECOY_5870	DECOY_FE65-TSHZ3-HDAC1 complex	P46778
DECOY_5870	DECOY_FE65-TSHZ3-HDAC1 complex	Q15650
DECOY_5870	DECOY_FE65-TSHZ3-HDAC1 complex	Q02410
DECOY_5872	DECOY_BRAF-MAP2K1-MAP2K2-YWHAE complex	Q12959
DECOY_5872	DECOY_BRAF-MAP2K1-MAP2K2-YWHAE complex	P11387
DECOY_5872	DECOY_BRAF-MAP2K1-MAP2K2-YWHAE complex	Q8N3U4
DECOY_5872	DECOY_BRAF-MAP2K1-MAP2K2-YWHAE complex	O94776
DECOY_5873	DECOY_RAF1-MAP2K1-YWHAE complex	O43719
DECOY_5873	DECOY_RAF1-MAP2K1-YWHAE complex	O75528
DECOY_5873	DECOY_RAF1-MAP2K1-YWHAE complex	Q09028
DECOY_5876	DECOY_PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex	Q8TAQ2
DECOY_5876	DECOY_PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex	P22694
DECOY_5876	DECOY_PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex	Q9UK53
DECOY_5876	DECOY_PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex	P35244
DECOY_5876	DECOY_PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex	P09884
DECOY_5877	DECOY_MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex	P20585
DECOY_5877	DECOY_MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex	P62316
DECOY_5877	DECOY_MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex	P13612
DECOY_5877	DECOY_MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex	P61313
DECOY_5877	DECOY_MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex	Q68E01
DECOY_59	DECOY_AP3 adapter complex	Q9Y2S0
DECOY_59	DECOY_AP3 adapter complex	Q16526
DECOY_59	DECOY_AP3 adapter complex	Q12824
DECOY_59	DECOY_AP3 adapter complex	Q9UBQ5
DECOY_59	DECOY_AP3 adapter complex	P62701
DECOY_59	DECOY_AP3 adapter complex	P25788
DECOY_59	DECOY_AP3 adapter complex	P56181
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	Q9Y5S9
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	Q13098
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	Q13485
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	P50990
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	Q9P0W2
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	O95619
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	P43246
DECOY_591	DECOY_SAP complex (Sin3-associated protein complex)	Q969G3
DECOY_5918	DECOY_KSR1 homooligomer complex	O14497
DECOY_5919-1	DECOY_BRAF-RAF1-14-3-3 complex-1	Q9NZ08
DECOY_5919-1	DECOY_BRAF-RAF1-14-3-3 complex-1	Q16623
DECOY_5919-1	DECOY_BRAF-RAF1-14-3-3 complex-1	Q9UMS4
DECOY_5919-2	DECOY_BRAF-RAF1-14-3-3 complex-2	P40937
DECOY_5919-2	DECOY_BRAF-RAF1-14-3-3 complex-2	Q14204
DECOY_5919-2	DECOY_BRAF-RAF1-14-3-3 complex-2	P01732
DECOY_5919-3	DECOY_BRAF-RAF1-14-3-3 complex-3	Q9UKN8
DECOY_5919-3	DECOY_BRAF-RAF1-14-3-3 complex-3	O95402
DECOY_5919-3	DECOY_BRAF-RAF1-14-3-3 complex-3	O75943
DECOY_5919-4	DECOY_BRAF-RAF1-14-3-3 complex-4	P06756
DECOY_5919-4	DECOY_BRAF-RAF1-14-3-3 complex-4	Q9H2X6
DECOY_5919-4	DECOY_BRAF-RAF1-14-3-3 complex-4	P62316
DECOY_5919-5	DECOY_BRAF-RAF1-14-3-3 complex-5	P06241
DECOY_5919-5	DECOY_BRAF-RAF1-14-3-3 complex-5	P17612
DECOY_5919-5	DECOY_BRAF-RAF1-14-3-3 complex-5	Q8NFD5
DECOY_5919-6	DECOY_BRAF-RAF1-14-3-3 complex-6	P49821
DECOY_5919-6	DECOY_BRAF-RAF1-14-3-3 complex-6	Q96CB8
DECOY_5919-6	DECOY_BRAF-RAF1-14-3-3 complex-6	P54277
DECOY_5919-7	DECOY_BRAF-RAF1-14-3-3 complex-7	Q96ST3
DECOY_5919-7	DECOY_BRAF-RAF1-14-3-3 complex-7	P51532
DECOY_5919-7	DECOY_BRAF-RAF1-14-3-3 complex-7	P51948
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	Q9Y6I3
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	O60216
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	P24928
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	Q04206
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	O43502
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	P09012
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	P10827
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	P78527
DECOY_592	DECOY_SAP complex (Sin3-associated protein complex)	P28066
DECOY_5920-1	DECOY_KSR1-RAF1-MEK complex-1	O75529
DECOY_5920-1	DECOY_KSR1-RAF1-MEK complex-1	P56524
DECOY_5920-1	DECOY_KSR1-RAF1-MEK complex-1	Q14289
DECOY_5920-2	DECOY_KSR1-RAF1-MEK complex-2	P12755
DECOY_5920-2	DECOY_KSR1-RAF1-MEK complex-2	Q9UHV7
DECOY_5920-2	DECOY_KSR1-RAF1-MEK complex-2	Q9ULK4
DECOY_5921-1	DECOY_KSR1-BRAF-MEK complex-1	P16885
DECOY_5921-1	DECOY_KSR1-BRAF-MEK complex-1	Q9NPF5
DECOY_5921-1	DECOY_KSR1-BRAF-MEK complex-1	P35250
DECOY_5921-2	DECOY_KSR1-BRAF-MEK complex-2	Q16629
DECOY_5921-2	DECOY_KSR1-BRAF-MEK complex-2	P62826
DECOY_5921-2	DECOY_KSR1-BRAF-MEK complex-2	P49023
DECOY_5922-1	DECOY_RAF1-RAS complex, EGF induced-1	Q9UKL0
DECOY_5922-1	DECOY_RAF1-RAS complex, EGF induced-1	Q969G3
DECOY_5922-2	DECOY_RAF1-RAS complex, EGF induced-2	Q99801
DECOY_5922-2	DECOY_RAF1-RAS complex, EGF induced-2	O75874
DECOY_5922-3	DECOY_RAF1-RAS complex, EGF induced-3	Q14687
DECOY_5922-3	DECOY_RAF1-RAS complex, EGF induced-3	P03915
DECOY_5923	DECOY_RAF1-BRAF complex, RAS stimulated	P38398
DECOY_5923	DECOY_RAF1-BRAF complex, RAS stimulated	Q9UKF6
DECOY_5924	DECOY_RAF1-CNK1 complex, RAS stimulated	Q9UJX4
DECOY_5924	DECOY_RAF1-CNK1 complex, RAS stimulated	Q09028
DECOY_5925	DECOY_BRAF-CNK1 complex, not RAS stimulated	Q13416
DECOY_5925	DECOY_BRAF-CNK1 complex, not RAS stimulated	Q15542
DECOY_5926	DECOY_CNK1 homodimer complex	Q12824
DECOY_5928	DECOY_CNK1-SRC-RAF1 complex	P41743
DECOY_5928	DECOY_CNK1-SRC-RAF1 complex	O75446
DECOY_5928	DECOY_CNK1-SRC-RAF1 complex	P09874
DECOY_595	DECOY_Kv4.2-DPP10 channel complex	Q9UBK5
DECOY_595	DECOY_Kv4.2-DPP10 channel complex	O60563
DECOY_596	DECOY_SIN3-HDAC-SAP30-ARID4 complex	Q5SXM2
DECOY_596	DECOY_SIN3-HDAC-SAP30-ARID4 complex	P50402
DECOY_596	DECOY_SIN3-HDAC-SAP30-ARID4 complex	P17301
DECOY_596	DECOY_SIN3-HDAC-SAP30-ARID4 complex	O95456
DECOY_596	DECOY_SIN3-HDAC-SAP30-ARID4 complex	Q9NX20
DECOY_596	DECOY_SIN3-HDAC-SAP30-ARID4 complex	P43246
DECOY_596	DECOY_SIN3-HDAC-SAP30-ARID4 complex	Q99816
DECOY_5980	DECOY_LRRK2-CHIP-HSP90 complex	P49848
DECOY_5980	DECOY_LRRK2-CHIP-HSP90 complex	O43524
DECOY_5980	DECOY_LRRK2-CHIP-HSP90 complex	Q8NHY2
DECOY_5991	DECOY_LRRK2-FADD-CASP8	Q9Y3R0
DECOY_5991	DECOY_LRRK2-FADD-CASP8	Q14676
DECOY_5991	DECOY_LRRK2-FADD-CASP8	Q16586
DECOY_60	DECOY_Interferon-stimulated gene factor 3 transcription complex ISGF3	Q8TAQ2
DECOY_60	DECOY_Interferon-stimulated gene factor 3 transcription complex ISGF3	Q9NTJ3
DECOY_60	DECOY_Interferon-stimulated gene factor 3 transcription complex ISGF3	P06493
DECOY_6023	DECOY_Calcineurin	P30153
DECOY_6023	DECOY_Calcineurin	P62306
DECOY_6025	DECOY_UBC13-UEV1a complex	Q96ST3
DECOY_6025	DECOY_UBC13-UEV1a complex	Q16594
DECOY_6036	DECOY_PARK2-EPS15-EGFR	P22626
DECOY_6036	DECOY_PARK2-EPS15-EGFR	P63208
DECOY_6036	DECOY_PARK2-EPS15-EGFR	P54132
DECOY_6037	DECOY_CHIP-HSC70 complex	P12830
DECOY_6037	DECOY_CHIP-HSC70 complex	Q15393
DECOY_6041	DECOY_DISC-FEZ1 complex	Q9BY43
DECOY_6041	DECOY_DISC-FEZ1 complex	P21453
DECOY_6043	DECOY_DISC-FEZ1-F-actin complex	P12755
DECOY_6043	DECOY_DISC-FEZ1-F-actin complex	Q9Y2V7
DECOY_6043	DECOY_DISC-FEZ1-F-actin complex	O95169
DECOY_605	DECOY_TIM (TIMM17ab, TIMM23, TIMM44) complex, mitochondrial	Q9NZ42
DECOY_605	DECOY_TIM (TIMM17ab, TIMM23, TIMM44) complex, mitochondrial	P03886
DECOY_605	DECOY_TIM (TIMM17ab, TIMM23, TIMM44) complex, mitochondrial	Q15554
DECOY_605	DECOY_TIM (TIMM17ab, TIMM23, TIMM44) complex, mitochondrial	P48509
DECOY_6052	DECOY_BAG3-HSC70-HSPB8-CHIP complex	P38398
DECOY_6052	DECOY_BAG3-HSC70-HSPB8-CHIP complex	P49406
DECOY_6052	DECOY_BAG3-HSC70-HSPB8-CHIP complex	O43502
DECOY_6052	DECOY_BAG3-HSC70-HSPB8-CHIP complex	P20339
DECOY_6053	DECOY_LKB1-STRAD-MO25 complex	P14678
DECOY_6053	DECOY_LKB1-STRAD-MO25 complex	P54105
DECOY_6053	DECOY_LKB1-STRAD-MO25 complex	Q99879
DECOY_6061	DECOY_DISC1-ZNF365 complex	Q8TAQ2
DECOY_6061	DECOY_DISC1-ZNF365 complex	P19388
DECOY_6066	DECOY_Xanthine oxidase	P09874
DECOY_6067	DECOY_ESR1-SP1 complex	Q15545
DECOY_6067	DECOY_ESR1-SP1 complex	Q13769
DECOY_6068	DECOY_ESR1-CEBPB complex	P19388
DECOY_6068	DECOY_ESR1-CEBPB complex	P60709
DECOY_6069	DECOY_ESR1-GRIP1 complex	P53677
DECOY_6069	DECOY_ESR1-GRIP1 complex	Q92769
DECOY_6072	DECOY_TRA2B1-SRp30c-SRp55 complex	Q9ULK4
DECOY_6072	DECOY_TRA2B1-SRp30c-SRp55 complex	P51531
DECOY_6072	DECOY_TRA2B1-SRp30c-SRp55 complex	Q13547
DECOY_6073	DECOY_SRp30c-SRp55 complex	P84098
DECOY_6073	DECOY_SRp30c-SRp55 complex	P25490
DECOY_61	DECOY_Mi2/NuRD complex	P62861
DECOY_61	DECOY_Mi2/NuRD complex	Q29RF7
DECOY_61	DECOY_Mi2/NuRD complex	Q9Y6Q9
DECOY_61	DECOY_Mi2/NuRD complex	Q13952
DECOY_61	DECOY_Mi2/NuRD complex	P62841
DECOY_61	DECOY_Mi2/NuRD complex	Q02750
DECOY_61	DECOY_Mi2/NuRD complex	P18084
DECOY_610	DECOY_MSL complex	P60709
DECOY_610	DECOY_MSL complex	P35869
DECOY_610	DECOY_MSL complex	Q04206
DECOY_610	DECOY_MSL complex	Q99832
DECOY_612	DECOY_CTF18-CTF8-DCC1 complex	Q9H0E3
DECOY_612	DECOY_CTF18-CTF8-DCC1 complex	P52434
DECOY_612	DECOY_CTF18-CTF8-DCC1 complex	Q13596
DECOY_613	DECOY_CTF18-CTF8-DCC1-RFC3 complex	P62906
DECOY_613	DECOY_CTF18-CTF8-DCC1-RFC3 complex	Q8TBC4
DECOY_613	DECOY_CTF18-CTF8-DCC1-RFC3 complex	P62308
DECOY_613	DECOY_CTF18-CTF8-DCC1-RFC3 complex	Q99496
DECOY_614	DECOY_NRD complex (Nucleosome remodeling and deacetylation complex)	Q13547
DECOY_614	DECOY_NRD complex (Nucleosome remodeling and deacetylation complex)	Q04721
DECOY_614	DECOY_NRD complex (Nucleosome remodeling and deacetylation complex)	P61803
DECOY_614	DECOY_NRD complex (Nucleosome remodeling and deacetylation complex)	P60866
DECOY_614	DECOY_NRD complex (Nucleosome remodeling and deacetylation complex)	P61326
DECOY_614	DECOY_NRD complex (Nucleosome remodeling and deacetylation complex)	P63261
DECOY_614	DECOY_NRD complex (Nucleosome remodeling and deacetylation complex)	Q96ST3
DECOY_615	DECOY_Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)	Q96ST3
DECOY_615	DECOY_Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)	O95219
DECOY_615	DECOY_Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)	Q92905
DECOY_617	DECOY_CASK-LIN7C-APBA1 complex	P63272
DECOY_617	DECOY_CASK-LIN7C-APBA1 complex	P35250
DECOY_617	DECOY_CASK-LIN7C-APBA1 complex	Q96ST3
DECOY_618	DECOY_MRN complex (MRE11-RAD50-NBN complex)	Q93074
DECOY_618	DECOY_MRN complex (MRE11-RAD50-NBN complex)	Q12846
DECOY_618	DECOY_MRN complex (MRE11-RAD50-NBN complex)	P24385
DECOY_619	DECOY_MRE11A-RAD50-NBN-TRF2 complex	P05106
DECOY_619	DECOY_MRE11A-RAD50-NBN-TRF2 complex	P62308
DECOY_619	DECOY_MRE11A-RAD50-NBN-TRF2 complex	O43543
DECOY_619	DECOY_MRE11A-RAD50-NBN-TRF2 complex	P46781
DECOY_62	DECOY_MeCP1 complex	O60921
DECOY_62	DECOY_MeCP1 complex	Q8WVB6
DECOY_62	DECOY_MeCP1 complex	P62993
DECOY_62	DECOY_MeCP1 complex	Q96CV9
DECOY_62	DECOY_MeCP1 complex	P49642
DECOY_62	DECOY_MeCP1 complex	Q99996
DECOY_62	DECOY_MeCP1 complex	Q00597
DECOY_62	DECOY_MeCP1 complex	P49720
DECOY_620	DECOY_CoREST-HDAC complex	O43543
DECOY_620	DECOY_CoREST-HDAC complex	Q15648
DECOY_620	DECOY_CoREST-HDAC complex	Q9UPY3
DECOY_620	DECOY_CoREST-HDAC complex	P49005
DECOY_620	DECOY_CoREST-HDAC complex	P11940
DECOY_620	DECOY_CoREST-HDAC complex	P05556
DECOY_620	DECOY_CoREST-HDAC complex	O95983
DECOY_621-1	DECOY_AKAP250-PKA-PDE4D complex-1	P40189
DECOY_621-1	DECOY_AKAP250-PKA-PDE4D complex-1	P62495
DECOY_621-1	DECOY_AKAP250-PKA-PDE4D complex-1	P62191
DECOY_621-2	DECOY_AKAP250-PKA-PDE4D complex-2	Q9H211
DECOY_621-2	DECOY_AKAP250-PKA-PDE4D complex-2	P35251
DECOY_621-2	DECOY_AKAP250-PKA-PDE4D complex-2	Q04725
DECOY_621-3	DECOY_AKAP250-PKA-PDE4D complex-3	Q86XN7
DECOY_621-3	DECOY_AKAP250-PKA-PDE4D complex-3	O60563
DECOY_621-3	DECOY_AKAP250-PKA-PDE4D complex-3	Q3V639
DECOY_622	DECOY_Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)	Q9H0E3
DECOY_622	DECOY_Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)	Q14469
DECOY_622	DECOY_Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)	Q9Y230
DECOY_622	DECOY_Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)	Q13547
DECOY_623	DECOY_TIM (TIMM9, TIMM10) complex, mitochondrial	P56556
DECOY_623	DECOY_TIM (TIMM9, TIMM10) complex, mitochondrial	P61244
DECOY_624	DECOY_LSD1-CoREST complex	P28702
DECOY_624	DECOY_LSD1-CoREST complex	P50750
DECOY_626	DECOY_LSD1 complex	O15234
DECOY_626	DECOY_LSD1 complex	P24863
DECOY_626	DECOY_LSD1 complex	O75379
DECOY_626	DECOY_LSD1 complex	P25963
DECOY_626	DECOY_LSD1 complex	Q15003
DECOY_626	DECOY_LSD1 complex	P61326
DECOY_626	DECOY_LSD1 complex	O75694
DECOY_626	DECOY_LSD1 complex	P16389
DECOY_626	DECOY_LSD1 complex	P32969
DECOY_626	DECOY_LSD1 complex	P11142
DECOY_626	DECOY_LSD1 complex	P30260
DECOY_626	DECOY_LSD1 complex	P08865
DECOY_626	DECOY_LSD1 complex	Q8TAQ2
DECOY_627	DECOY_MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)	Q09028
DECOY_627	DECOY_MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)	Q13309
DECOY_627	DECOY_MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)	P62877
DECOY_627	DECOY_MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)	P20248
DECOY_629	DECOY_BLM-TRF2 complex	O95169
DECOY_629	DECOY_BLM-TRF2 complex	P23229
DECOY_63	DECOY_Mitotic 14S cohesin 1 complex	P29992
DECOY_63	DECOY_Mitotic 14S cohesin 1 complex	P04637
DECOY_63	DECOY_Mitotic 14S cohesin 1 complex	P04049
DECOY_63	DECOY_Mitotic 14S cohesin 1 complex	Q8WXD5
DECOY_631	DECOY_Tacc1-chTOG-AuroraA  complex	P62487
DECOY_631	DECOY_Tacc1-chTOG-AuroraA  complex	Q9Y6J9
DECOY_631	DECOY_Tacc1-chTOG-AuroraA  complex	Q9NZZ3
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q9UDY8
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	P38919
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q6P2C8
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	P17542
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q13404
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q04724
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	P20700
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q86TS9
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	O96019
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	O60296
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	P62258
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q15788
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q92535
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	P40429
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q9UNS2
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q6P2C8
DECOY_632-1	DECOY_Anti-HDAC2 complex-1	Q96B97
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q15906
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	P42262
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	O60244
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	P62314
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q9NRH3
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	P12004
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	O75528
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q969G3
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q92925
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q92922
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q9H3P2
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q16594
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q13309
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q92769
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	O60341
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q8N163
DECOY_632-2	DECOY_Anti-HDAC2 complex-2	Q15172
DECOY_633	DECOY_anti-BHC110 complex	P09874
DECOY_633	DECOY_anti-BHC110 complex	Q9UPS6
DECOY_633	DECOY_anti-BHC110 complex	Q9NZW5
DECOY_633	DECOY_anti-BHC110 complex	O60216
DECOY_633	DECOY_anti-BHC110 complex	Q96GM5
DECOY_633	DECOY_anti-BHC110 complex	Q8TEW0
DECOY_633	DECOY_anti-BHC110 complex	Q14683
DECOY_633	DECOY_anti-BHC110 complex	Q99966
DECOY_633	DECOY_anti-BHC110 complex	Q01081
DECOY_633	DECOY_anti-BHC110 complex	O75771
DECOY_633	DECOY_anti-BHC110 complex	P27361
DECOY_634	DECOY_XFIM complex	P62316
DECOY_634	DECOY_XFIM complex	Q7L5N1
DECOY_634	DECOY_XFIM complex	Q16514
DECOY_634	DECOY_XFIM complex	Q9BX84
DECOY_634	DECOY_XFIM complex	Q96ST3
DECOY_635	DECOY_AGPS-GNPAT complex	P36578
DECOY_635	DECOY_AGPS-GNPAT complex	P56181
DECOY_636	DECOY_BHC complex	P35244
DECOY_636	DECOY_BHC complex	Q13888
DECOY_636	DECOY_BHC complex	Q92922
DECOY_636	DECOY_BHC complex	Q9P086
DECOY_636	DECOY_BHC complex	P08238
DECOY_636	DECOY_BHC complex	Q15648
DECOY_639	DECOY_RANBPM-Muskelin-TWA1-HSMpp8 complex	P42702
DECOY_639	DECOY_RANBPM-Muskelin-TWA1-HSMpp8 complex	O60783
DECOY_639	DECOY_RANBPM-Muskelin-TWA1-HSMpp8 complex	Q9Y294
DECOY_639	DECOY_RANBPM-Muskelin-TWA1-HSMpp8 complex	Q08945
DECOY_64	DECOY_Mitotic 14S cohesin 2 complex	P56377
DECOY_64	DECOY_Mitotic 14S cohesin 2 complex	P14868
DECOY_64	DECOY_Mitotic 14S cohesin 2 complex	P49757
DECOY_64	DECOY_Mitotic 14S cohesin 2 complex	Q92905
DECOY_641	DECOY_RANBPM-SMP1 complex	P62913
DECOY_641	DECOY_RANBPM-SMP1 complex	Q9UJW3
DECOY_642	DECOY_CtBP complex	P12830
DECOY_642	DECOY_CtBP complex	Q16254
DECOY_642	DECOY_CtBP complex	Q86U86
DECOY_642	DECOY_CtBP complex	Q92905
DECOY_642	DECOY_CtBP complex	Q13363
DECOY_642	DECOY_CtBP complex	Q92793
DECOY_642	DECOY_CtBP complex	Q9Y2W1
DECOY_642	DECOY_CtBP complex	Q9Y5Q9
DECOY_642	DECOY_CtBP complex	O60264
DECOY_642	DECOY_CtBP complex	Q99558
DECOY_642	DECOY_CtBP complex	O95926
DECOY_642	DECOY_CtBP complex	P50914
DECOY_642	DECOY_CtBP complex	Q09028
DECOY_642	DECOY_CtBP complex	P15056
DECOY_642	DECOY_CtBP complex	P07900
DECOY_642	DECOY_CtBP complex	P43246
DECOY_642	DECOY_CtBP complex	Q9BZI7
DECOY_643	DECOY_CtBP core complex	Q9BUN8
DECOY_643	DECOY_CtBP core complex	O60896
DECOY_643	DECOY_CtBP core complex	P22087
DECOY_643	DECOY_CtBP core complex	Q9UBW8
DECOY_643	DECOY_CtBP core complex	Q9Y3D9
DECOY_643	DECOY_CtBP core complex	P60568
DECOY_643	DECOY_CtBP core complex	Q12824
DECOY_643	DECOY_CtBP core complex	O43752
DECOY_643	DECOY_CtBP core complex	P49005
DECOY_644	DECOY_ASPP1-SAM68 complex	Q08499
DECOY_644	DECOY_ASPP1-SAM68 complex	Q9BUJ2
DECOY_646	DECOY_HDAC1-associated protein complex	Q15208
DECOY_646	DECOY_HDAC1-associated protein complex	Q969G3
DECOY_646	DECOY_HDAC1-associated protein complex	P84022
DECOY_646	DECOY_HDAC1-associated protein complex	P49643
